    Blocking waiting for file lock on build directory
   Compiling warp v0.1.0 (/Users/tedczj/workspace/term4u/app)
    Finished `test` profile [unoptimized] target(s) in 31.53s
        PASS [   0.020s] (  84/1549) warp code::editor::view::vim_handler::tests::test_vim_indent_then_undo_restores_buffer
        PASS [   0.021s] (  85/1549) warp code::editor::view::vim_handler::tests::test_vim_indent_dot_repeat_repeats_last_indent
        PASS [   0.122s] (  86/1549) warp code::editor::model::tests::test_update_comment_location_removed_line
        PASS [   0.120s] (  87/1549) warp code::editor::model::tests::test_version_match
        PASS [   0.127s] (  88/1549) warp code::editor::model::tests::test_update_comment_location_current_moved_line
        PASS [   0.030s] (  89/1549) warp code::editor::view::vim_handler::tests::test_vim_gg_at_first_line_does_not_panic
        PASS [   0.025s] (  90/1549) warp code::editor::view::vim_handler::tests::test_vim_jump_to_end_and_beginning
        PASS [   0.025s] (  91/1549) warp code::editor::view::vim_handler::tests::test_vim_linewise_delete_at_first_line_does_not_panic
        PASS [   0.023s] (  92/1549) warp code::editor::view::vim_handler::tests::test_vim_number_repeat_action
        PASS [   0.021s] (  93/1549) warp code::editor::view::vim_handler::tests::test_vim_number_repeat_character_motions_right
        PASS [   0.035s] (  94/1549) warp code::editor::view::vim_handler::tests::test_vim_k_at_top_of_file_does_not_panic
        PASS [   0.025s] (  95/1549) warp code::editor::view::vim_handler::tests::test_vim_number_repeat_character_motion
        PASS [   0.033s] (  96/1549) warp code::editor::view::vim_handler::tests::test_vim_linewise_operations_at_eof
        PASS [   0.024s] (  97/1549) warp code::editor::view::vim_handler::tests::test_vim_number_repeat_character_motions_left
        PASS [   0.021s] (  98/1549) warp code::editor::view::vim_handler::tests::test_vim_number_repeat_op_combination
        PASS [   0.021s] (  99/1549) warp code::editor::view::vim_handler::tests::test_vim_number_repeat_op_line_object
        PASS [   0.024s] ( 100/1549) warp code::editor::view::vim_handler::tests::test_vim_number_repeat_op_line_motions
        PASS [   0.024s] ( 101/1549) warp code::editor::view::vim_handler::tests::test_vim_number_repeat_line_motion
        PASS [   0.021s] ( 102/1549) warp code::editor::view::vim_handler::tests::test_vim_number_repeat_yank_paste_charwise
        PASS [   0.025s] ( 103/1549) warp code::editor::view::vim_handler::tests::test_vim_number_repeat_op_word_motion
        PASS [   0.021s] ( 104/1549) warp code::editor::view::vim_handler::tests::test_vim_number_repeat_yank_paste_linewise
        PASS [   0.018s] ( 105/1549) warp code::editor::view::vim_handler::tests::test_vim_replace_number_repeat
        PASS [   0.168s] ( 106/1549) warp code::editor::model::tests::test_two_editors_sharing_a_buffer_both_lay_out_a_large_content_replace
        PASS [   0.019s] ( 107/1549) warp code::editor::view::vim_handler::tests::test_vim_replace_number_repeat_end_of_line
        PASS [   0.027s] ( 108/1549) warp code::editor::view::vim_handler::tests::test_vim_number_repeat_word_motion
        PASS [   0.019s] ( 109/1549) warp code::editor::view::vim_handler::tests::test_vim_visual_linewise_delete_first_line_does_not_panic
        PASS [   0.021s] ( 110/1549) warp code::editor::view::vim_handler::tests::test_vim_replace_simple
        PASS [   0.021s] ( 111/1549) warp code::editor::view::vim_handler::tests::test_vim_visual_greater_across_multiple_lines
        PASS [   0.021s] ( 112/1549) warp code::editor::view::vim_handler::tests::test_vim_uppercase_r_extends_at_eol_and_dot_replays_the_session
        PASS [   0.023s] ( 113/1549) warp code::editor::view::vim_handler::tests::test_vim_substitute_char
        PASS [   0.015s] ( 114/1549) warp code::file_tree::snapshot::tests::test_child_entries
        PASS [   0.021s] ( 115/1549) warp code::editor::view::vim_handler::tests::test_vim_y_percent_yanks_to_matching_bracket
        PASS [   0.016s] ( 116/1549) warp code::file_tree::snapshot::tests::test_child_entries_empty_directory
        PASS [   0.025s] ( 117/1549) warp code::editor::view::vim_handler::tests::test_vim_visual_linewise_greater_indents_selection
        PASS [   0.021s] ( 118/1549) warp code::editor::view::vim_handler::tests::test_vim_z_followed_by_non_z_clears_pending
        PASS [   0.023s] ( 119/1549) warp code::editor::view::vim_handler::tests::test_vim_visual_linewise_less_dedents_selection
        PASS [   0.023s] ( 120/1549) warp code::editor::view::vim_handler::tests::test_vim_visual_selection_with_newlines
        PASS [   0.028s] ( 121/1549) warp code::editor::view::vim_handler::tests::test_vim_substitute_line
        PASS [   0.018s] ( 122/1549) warp code::file_tree::snapshot::tests::test_expand_directory
        PASS [   0.023s] ( 123/1549) warp code::editor::view::vim_handler::tests::test_vim_zz_in_normal_mode_preserves_cursor_and_mode
        PASS [   0.011s] ( 124/1549) warp code::file_tree::snapshot::tests::test_file_entry_ignored
        PASS [   0.011s] ( 125/1549) warp code::file_tree::snapshot::tests::test_handle_added_in_unloaded_directory
        PASS [   0.013s] ( 126/1549) warp code::file_tree::snapshot::tests::test_file_entry_creation
        PASS [   0.013s] ( 127/1549) warp code::file_tree::snapshot::tests::test_handle_added_in_loaded_directory
        PASS [   0.027s] ( 128/1549) warp code::editor::view::vim_handler::tests::test_vim_zz_in_visual_mode_preserves_cursor_and_mode
        PASS [   0.013s] ( 129/1549) warp code::file_tree::snapshot::tests::test_handle_removed
        PASS [   0.013s] ( 130/1549) warp code::file_tree::snapshot::tests::test_handle_removed_nonexistent
        PASS [   0.012s] ( 131/1549) warp code::file_tree::snapshot::tests::test_insert_and_lookup
        PASS [   0.012s] ( 132/1549) warp code::file_tree::snapshot::tests::test_handle_renamed
        PASS [   0.012s] ( 133/1549) warp code::file_tree::snapshot::tests::test_remove_entry
        PASS [   0.013s] ( 134/1549) warp code::file_tree::snapshot::tests::test_is_parent_loaded_root
        PASS [   0.012s] ( 135/1549) warp code::file_tree::snapshot::tests::test_single_entry
        PASS [   0.014s] ( 136/1549) warp code::file_tree::snapshot::tests::test_path_key_ordering
        PASS [   0.015s] ( 137/1549) warp code::file_tree::snapshot::tests::test_is_parent_loaded_nested
        PASS [   0.017s] ( 138/1549) warp code::file_tree::snapshot::tests::test_is_parent_loaded_unloaded_directory
        PASS [   0.012s] ( 139/1549) warp code::file_tree::snapshot::tests::test_summary_add_assign
        PASS [   0.012s] ( 140/1549) warp code::file_tree::snapshot::tests::test_summary_for_ignored_directory
        PASS [   0.012s] ( 141/1549) warp code::file_tree::snapshot::tests::test_summary_for_ignored_file
        PASS [   0.011s] ( 142/1549) warp code::file_tree::snapshot::tests::test_summary_for_visible_directory
        PASS [   0.016s] ( 143/1549) warp code::file_tree::snapshot::tests::test_snapshot_with_root
        PASS [   0.012s] ( 144/1549) warp code::file_tree::snapshot::tests::test_summary_for_visible_file
        PASS [   0.013s] ( 145/1549) warp code::file_tree::snapshot::tests::test_update_existing_entry
        PASS [   0.012s] ( 146/1549) warp code::file_tree::view::editing::tests::sort_entries_for_file_tree_uses_natural_order_for_numbered_files
        PASS [   0.013s] ( 147/1549) warp code::file_tree::view::editing::tests::sort_entries_for_file_tree_is_antisymmetric_for_missing_entries
        PASS [   0.014s] ( 148/1549) warp code::file_tree::view::editing::tests::sort_entries_for_file_tree_sorts_without_panicking_on_missing_children
        PASS [   0.020s] ( 149/1549) warp code::file_tree::view::view_tests::descendant_is_absorbed_into_ancestor
        PASS [   0.025s] ( 150/1549) warp code::file_tree::view::view_tests::absorbed_descendant_is_unregistered_from_lazy_loaded_paths
        PASS [   0.024s] ( 151/1549) warp code::file_tree::view::view_tests::auto_expand_overrides_selection_when_most_recent_root_changes
        PASS [   0.024s] ( 152/1549) warp code::file_tree::view::view_tests::cd_into_descendant_absorbs_into_existing_ancestor_root
        PASS [   0.022s] ( 153/1549) warp code::file_tree::view::view_tests::explicit_collapse_blocks_auto_expand_on_absorption
        PASS [   0.026s] ( 154/1549) warp code::file_tree::view::view_tests::auto_expand_preserves_existing_selection
        PASS [   0.028s] ( 155/1549) warp code::file_tree::view::view_tests::absorption_migrates_expanded_and_explicitly_collapsed_state
        PASS [   0.025s] ( 156/1549) warp code::file_tree::view::view_tests::pending_focus_target_does_not_re_scroll_after_first_apply
        PASS [   0.028s] ( 157/1549) warp code::file_tree::view::view_tests::hidden_files_are_filtered_until_setting_is_enabled
        PASS [   0.022s] ( 158/1549) warp code::file_tree::view::view_tests::repo_transition_unregisters_lazy_loaded_path
        PASS [   0.030s] ( 159/1549) warp code::file_tree::view::view_tests::failed_lazy_loaded_path_registration_is_retried
        PASS [   0.030s] ( 160/1549) warp code::file_tree::view::view_tests::focus_follows_absorbed_descendant_once_its_item_is_materialized
        PASS [   0.026s] ( 161/1549) warp code::file_tree::view::view_tests::pending_repository_root_does_not_register_lazy_loaded_path
        PASS [   0.030s] ( 162/1549) warp code::file_tree::view::view_tests::hidden_root_directory_is_not_filtered
